product_id,title,price,sales,feedbacks,seller,seller_rating,Процессор,Оперативная память,Жесткий диск,Видеопроцессор,Операционная система,Гарантийный срок,Страна производства,Габариты товара,Габариты товара (с упаковкой)
143547429,Игровой компьютер Системный блок ПК CompDay Варан,48391₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '128'}",NVIDIA GeForce GTX 1650,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '41 см', 'Ширина упаковки': '21 см', 'Высота упаковки': '38 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547430,Игровой компьютер Системный блок ПК CompDay Скорость,75729₽,Купили менее 5 раз, 2 отзыва,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '480'}",NVIDIA GeForce RTX 3060,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '43 см', 'Ширина упаковки': '20 см', 'Высота упаковки': '45 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547431,Игровой компьютер Системный блок ПК CompDay Eagle,64643₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'AMD Ryzen 3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '128'}",NVIDIA GeForce RTX 3050,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '38 см', 'Ширина упаковки': '18 см', 'Высота упаковки': '43 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547434,Игровой компьютер Системный блок ПК CompDay Воевода,74579₽,Купили менее 5 раз, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '1000', 'Объем накопителя SSD': '256'}",NVIDIA GeForce RTX 3050,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '42 см', 'Ширина упаковки': '21 см', 'Высота упаковки': '46 см', 'Вес с упаковкой (кг)': '12 кг'}"
143547435,Игровой компьютер Системный блок ПК CompDay Achilles,49129₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '128'}",NVIDIA GeForce GTX 1050,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '40 см', 'Ширина упаковки': '19 см', 'Высота упаковки': '37 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547436,Игровой компьютер Системный блок ПК CompDay Валькирия,38135₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '480'}",AMD Radeon Vega 7,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '32 см', 'Ширина упаковки': '19 см', 'Высота упаковки': '39 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547437,Игровой компьютер Системный блок ПК CompDay Tiger,111563₽,Купили менее 5 раз, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i7', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '1000', 'Объем накопителя SSD': '480'}",NVIDIA GeForce RTX 3060,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '42 см', 'Ширина упаковки': '21 см', 'Высота упаковки': '46 см', 'Вес с упаковкой (кг)': '12 кг'}"
143547438,Игровой компьютер Системный блок ПК CompDay Falcon,54925₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'AMD Ryzen 3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '1000', 'Объем накопителя SSD': '256'}",NVIDIA GeForce GTX 1650,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '38 см', 'Ширина упаковки': '18 см', 'Высота упаковки': '43 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547439,Игровой компьютер Системный блок ПК CompDay Луч,79535₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '480'}",NVIDIA GeForce RTX 3060,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '37 см', 'Ширина упаковки': '20 см', 'Высота упаковки': '42 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547439,Игровой компьютер Системный блок ПК CompDay Луч,79535₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '480'}",NVIDIA GeForce RTX 3060,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '37 см', 'Ширина упаковки': '20 см', 'Высота упаковки': '42 см', 'Вес с упаковкой (кг)': '8 кг'}"
143547440,Игровой компьютер Системный блок ПК CompDay Карлик,39469₽,, 0 отзывов,COMPDAY.RU,4.2,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '240'}",NVIDIA GeForce GT 1030,Windows 10 Pro,3 года,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '38 см', 'Ширина упаковки': '18 см', 'Высота упаковки': '43 см', 'Вес с упаковкой (кг)': '8 кг'}"
